Fighter 1 Name,Number of Fights,KOTKO_Rate,Submission_Rate,TD Success Rate,SIG STR Accuracy,Control Time Rate,Prop Distance Strikes,Prop Clinch Strikes,Prop Ground Strikes,Activity Measure,Win rate,TD Defense Rate,Striking Defense Rate,Uncontrolled Time Rate
Francisco Rivera,10.0,0.3,0.0,0.6363636363636364,0.3929712460063898,0.04436860068259386,0.8265582655826558,0.11653116531165311,0.056910569105691054,3.8907849829351533,0.4,0.6756756756756757,0.6796218487394958,0.6989761092150171
Francisco Trinaldo,26.0,0.15384615384615385,0.07692307692307693,0.42,0.45246636771300447,0.20166589063065862,0.6967294350842418,0.16650148662041625,0.13676907829534193,3.2407263697035544,0.6923076923076923,0.6027397260273972,0.6074851665905979,0.8296859640954006
Frank Mir,27.0,0.18518518518518517,0.2962962962962963,0.40384615384615385,0.47018030513176146,0.25224839400428267,0.4218289085545723,0.3333333333333333,0.2448377581120944,2.453961456102784,0.5925925925925926,0.5454545454545454,0.38979591836734695,0.6811563169164883
Frankie Edgar,29.0,0.13793103448275862,0.06896551724137931,0.3167420814479638,0.4037869822485207,0.23048286030224843,0.6899179366940211,0.07209847596717468,0.23798358733880423,3.952082565425728,0.6206896551724138,0.5957446808510638,0.6589997325488098,0.9686325101363804
Frankie Saenz,10.0,0.0,0.0,0.3191489361702128,0.4743709226467847,0.2093862815884477,0.5638506876227898,0.3418467583497053,0.09430255402750491,4.076843733883446,0.5,0.6166666666666667,0.5216931216931218,0.8751933986591026
Gabriel Benitez,13.0,0.23076923076923078,0.15384615384615385,0.5,0.41503523884103366,0.0503087814429884,0.8660377358490566,0.03207547169811321,0.1018867924528302,4.898328061455038,0.5384615384615384,0.5800000000000001,0.65,0.7576442235276397
Gabriel Gonzaga,22.0,0.3181818181818182,0.18181818181818182,0.38095238095238093,0.45076923076923076,0.27038158691701997,0.5324232081911263,0.14675767918088736,0.32081911262798635,2.384009691096305,0.5454545454545454,0.75,0.5905077262693157,0.8771653543307086
Gegard Mousasi,12.0,0.4166666666666667,0.08333333333333333,0.5294117647058824,0.5032467532467533,0.23296794782850005,0.6516129032258065,0.11397849462365592,0.23440860215053763,3.9794644096017757,0.75,0.736842105263158,0.6800766283524904,0.8355765228250313
Geoff Neal,10.0,0.4,0.1,0.4444444444444444,0.5059523809523809,0.13506833381797034,0.8218487394957983,0.10420168067226891,0.07394957983193277,5.234079674323931,0.7,0.896551724137931,0.5794573643410852,0.93646408839779
George Roop,13.0,0.15384615384615385,0.0,0.5,0.38701725554642563,0.2622769230769231,0.5711252653927813,0.18683651804670912,0.24203821656050956,3.552,0.38461538461538464,0.5964912280701755,0.5551075268817205,0.6662153846153847
George Sotiropoulos,11.0,0.09090909090909091,0.36363636363636365,0.3148148148148148,0.26761904761904765,0.30517624642743724,0.7722419928825622,0.042704626334519574,0.18505338078291814,2.9723721816449666,0.6363636363636364,0.5,0.6756756756756757,0.8975865354080661
Georges St-Pierre,22.0,0.22727272727272727,0.13636363636363635,0.7377049180327869,0.531578947368421,0.4732181950863537,0.575019040365575,0.07387661843107388,0.3511043412033511,4.180004864996351,0.9090909090909091,0.8518518518518519,0.7307274701411509,0.9434200924349306
Gerald Meerschaert,19.0,0.05263157894736842,0.47368421052631576,0.375,0.44761904761904764,0.204211869814933,0.781431334622824,0.11992263056092843,0.09864603481624758,3.586470963624761,0.5263157894736842,0.3448275862068966,0.5312232677502138,0.7451606041267815
Gian Villante,18.0,0.2222222222222222,0.0,0.22727272727272727,0.43764817449027976,0.05766362883181442,0.8873239436619719,0.056338028169014086,0.056338028169014086,4.613090306545153,0.3888888888888889,0.8536585365853658,0.5294589178356713,0.9309030654515327
Gilbert Burns,21.0,0.14285714285714285,0.23809523809523808,0.358695652173913,0.48579545454545453,0.2437696747114376,0.7461988304093568,0.0935672514619883,0.16023391812865498,3.5296432318992657,0.7142857142857143,0.4782608695652174,0.5469583778014941,0.8993310598111228
Gillian Robertson,15.0,0.06666666666666667,0.4666666666666667,0.41379310344827586,0.45454545454545453,0.41774028046972983,0.5842105263157895,0.039473684210526314,0.3763157894736842,2.8525823737316154,0.6,0.4375,0.5550284629981025,0.8155284460152776
Gleison Tibau,28.0,0.03571428571428571,0.14285714285714285,0.535031847133758,0.3181577554261514,0.3354372336408265,0.6372712146422629,0.16472545757071547,0.19800332778702162,2.2754491017964074,0.5714285714285714,0.9210526315789473,0.6347785108388313,0.8842854830878784
Glover Teixeira,23.0,0.21739130434782608,0.30434782608695654,0.3364485981308411,0.5066454013822435,0.296617628567836,0.5110178384050367,0.09758656873032528,0.391395592864638,3.809883062995096,0.6956521739130435,0.6029411764705883,0.5097147581645308,0.8348421979127374
Godofredo Pepey,11.0,0.09090909090909091,0.2727272727272727,0.07407407407407407,0.38181818181818183,0.1363078182562423,0.6878306878306878,0.13227513227513227,0.17989417989417988,2.492836676217765,0.45454545454545453,0.35,0.47817460317460314,0.6344658207122391
Gray Maynard,18.0,0.05555555555555555,0.0,0.5232558139534884,0.31728492501973166,0.3003970004411116,0.6467661691542289,0.15671641791044777,0.19651741293532338,2.0291133656815177,0.6111111111111112,0.8461538461538461,0.6772222222222222,0.9281723275988825
Guido Cannetti,10.0,0.1,0.1,0.55,0.5530973451327433,0.2251032583754016,0.668,0.216,0.116,3.6484625975217995,0.4,0.6451612903225806,0.5141509433962264,0.7882055988985773
Gunnar Nelson,15.0,0.0,0.5333333333333333,0.59375,0.6114790286975718,0.3247257009863682,0.5270758122743683,0.08664259927797834,0.3862815884476534,2.048099301784329,0.6666666666666666,0.6666666666666667,0.49888888888888894,0.8586944475229967
Hakeem Dawodu,10.0,0.1,0.0,0.0,0.5086625086625086,0.09767556874381798,0.837874659400545,0.1553133514986376,0.006811989100817439,5.474777448071216,0.6,0.653061224489796,0.5655502392344498,0.8491592482690405
Hector Lombard,11.0,0.18181818181818182,0.0,0.4642857142857143,0.5026315789473684,0.23032407407407404,0.680628272251309,0.1387434554973822,0.1806282722513089,3.4461805555555554,0.2727272727272727,0.7777777777777778,0.5328874024526198,0.9375
Henry Cejudo,13.0,0.3076923076923077,0.0,0.34285714285714286,0.47295423023578365,0.2298607777244359,0.6392961876832844,0.2126099706744868,0.14809384164222875,4.078732597215554,0.7692307692307693,0.8333333333333334,0.6087267525035766,0.9639942390782525
Hermes Franca,11.0,0.18181818181818182,0.18181818181818182,0.38095238095238093,0.3915022761760243,0.12258999219881866,0.7209302325581395,0.16666666666666666,0.1124031007751938,2.019391507856904,0.5454545454545454,0.36764705882352944,0.5678336980306345,0.5591218098740667
Holly Holm,15.0,0.13333333333333333,0.0,0.30612244897959184,0.40906775343861435,0.24610674830294157,0.8194271481942715,0.11706102117061021,0.06351183063511831,3.2703314255290827,0.5333333333333333,0.7878787878787878,0.5620300751879699,0.9458272327964861
Igor Pokrajac,12.0,0.16666666666666666,0.08333333333333333,0.3181818181818182,0.4497991967871486,0.18927841534349946,0.53125,0.29910714285714285,0.16964285714285715,2.226065084106273,0.3333333333333333,0.47058823529411764,0.3793103448275862,0.46926583870460625
Ilir Latifi,16.0,0.1875,0.125,0.3559322033898305,0.4519940915805022,0.30073842022823893,0.6993464052287581,0.1111111111111111,0.1895424836601307,2.215260684716939,0.5625,1.0,0.56312625250501,0.9820989035578429
Ion Cutelaba,14.0,0.2857142857142857,0.0,0.6410256410256411,0.42900302114803623,0.2527056277056277,0.4953051643192488,0.24413145539906103,0.2605633802816901,4.8809523809523805,0.42857142857142855,0.7857142857142857,0.4943609022556391,0.8414502164502164
Irene Aldana,12.0,0.25,0.08333333333333333,0.5,0.39108455882352944,0.025211682998763203,0.8648648648648649,0.06227967097532315,0.07285546415981199,4.903434497193416,0.5833333333333334,0.7575757575757576,0.5934959349593496,0.8363619065740653
Islam Makhachev,14.0,0.14285714285714285,0.42857142857142855,0.62,0.5922671353251318,0.4893641752876904,0.5192878338278932,0.19881305637982197,0.2818991097922849,2.657212600255725,0.9285714285714286,0.9090909090909091,0.6192468619246863,0.9023596419853539
Israel Adesanya,16.0,0.3125,0.0,0.14285714285714285,0.48113998323554064,0.034545661840155055,0.9163763066202091,0.05226480836236934,0.0313588850174216,3.9470983924295973,0.8125,0.7790697674418605,0.5621986499517839,0.8798882681564246
Iuri Alcantara,17.0,0.17647058823529413,0.11764705882352941,0.6153846153846154,0.4529058116232465,0.15460621912234815,0.6482300884955752,0.09070796460176991,0.2610619469026549,2.7782621331008426,0.5882352941176471,0.5909090909090908,0.488421052631579,0.6302431463721787
JJ Aldrich,14.0,0.07142857142857142,0.0,0.25,0.4672727272727273,0.1671333566678334,0.788586251621271,0.11543450064850844,0.0959792477302205,4.105705285264263,0.6428571428571429,0.6666666666666667,0.6077272727272727,0.9173958697934896
Jacare Souza,16.0,0.25,0.25,0.2807017543859649,0.5241460541813898,0.29659403427120795,0.6179775280898876,0.14831460674157304,0.23370786516853934,2.9892109160143856,0.5625,0.625,0.5945742275810098,0.92088005077216
Jack Hermansson,16.0,0.1875,0.1875,0.296875,0.4416498993963783,0.1864720194647202,0.744874715261959,0.07972665148063782,0.17539863325740318,5.267153284671533,0.625,0.75,0.553041018387553,0.8792214111922141
Jacob Volkmann,10.0,0.0,0.1,0.4897959183673469,0.3444730077120823,0.49646017699115047,0.3283582089552239,0.08208955223880597,0.5895522388059702,1.5486725663716814,0.6,0.5294117647058824,0.528169014084507,0.7657817109144542
Jairzinho Rozenstruik,12.0,0.5833333333333334,0.0,0.0,0.45907473309608543,0.007438316400580551,0.7829457364341085,0.11627906976744186,0.10077519379844961,2.8193033381712627,0.5833333333333334,0.736842105263158,0.4547169811320755,0.7229680696661829
Jake Collier,14.0,0.07142857142857142,0.07142857142857142,0.3333333333333333,0.44273240883410375,0.1527497194163861,0.8561484918793504,0.10904872389791183,0.03480278422273782,5.905723905723906,0.35714285714285715,0.6764705882352942,0.5078328981723237,0.8560044893378227
Jake Ellenberger,21.0,0.23809523809523808,0.047619047619047616,0.4791666666666667,0.39339622641509436,0.20568215448357505,0.6211031175059952,0.19904076738609114,0.17985611510791366,2.64575318141462,0.47619047619047616,0.8620689655172413,0.606907894736842,0.8828055637762652
Jake Matthews,18.0,0.05555555555555555,0.2777777777777778,0.4107142857142857,0.4585365853658537,0.27019198940748096,0.6504559270516718,0.06990881458966565,0.2796352583586626,3.4359483614697117,0.6666666666666666,0.6153846153846154,0.6089850249584027,0.8356504468718967
Jalin Turner,10.0,0.3,0.3,0.5,0.47761194029850745,0.14083297552597682,0.7259615384615384,0.11057692307692307,0.16346153846153846,5.513095749248605,0.6,0.7560975609756098,0.3982300884955752,0.7765135251180764
James Irvin,10.0,0.3,0.0,0.0,0.48760330578512395,0.05909617612977985,0.5932203389830508,0.11864406779661017,0.288135593220339,2.1205098493626884,0.4,0.368421052631579,0.35465116279069764,0.4490150637311703
James Krause,13.0,0.23076923076923078,0.15384615384615385,0.15384615384615385,0.5022479126525369,0.2124903962243442,0.9207161125319693,0.04731457800511509,0.0319693094629156,5.294698715837998,0.6923076923076923,0.6486486486486487,0.6182452062754213,0.8775107013500165
James Te Huna,10.0,0.3,0.0,0.3793103448275862,0.5138004246284501,0.3933240611961057,0.5702479338842975,0.14049586776859505,0.2892561983471074,4.239221140472879,0.5,0.5882352941176471,0.6278586278586278,0.7346314325452017
James Vick,14.0,0.14285714285714285,0.21428571428571427,0.3333333333333333,0.3983122362869198,0.06561679790026247,0.8940677966101694,0.06567796610169492,0.04025423728813559,4.208223972003499,0.6428571428571429,0.5789473684210527,0.605427974947808,0.8502478856809565
Jan Blachowicz,19.0,0.2631578947368421,0.10526315789473684,0.5,0.5036014405762305,0.1645329206527856,0.7497020262216925,0.11918951132300358,0.13110846245530394,3.646595385481148,0.631578947368421,0.6666666666666667,0.5246356696738377,0.7362127180641531
Jared Cannonier,16.0,0.375,0.0,0.42857142857142855,0.5202156334231806,0.06566391719230147,0.8093264248704664,0.11191709844559586,0.07875647668393783,4.711305191654537,0.625,0.6333333333333333,0.5963998105163429,0.8520135856380397
Jared Gordon,12.0,0.08333333333333333,0.0,0.40816326530612246,0.5881907645722937,0.39513712837059234,0.6344916344916345,0.13384813384813385,0.23166023166023167,5.531228393639088,0.5833333333333334,0.6153846153846154,0.5805580558055805,0.866098179303987
Jason MacDonald,14.0,0.14285714285714285,0.2857142857142857,0.16326530612244897,0.5284552845528455,0.3714171974522293,0.18461538461538463,0.46923076923076923,0.34615384615384615,1.8272292993630572,0.42857142857142855,0.3529411764705882,0.4694835680751174,0.57921974522293
Jennifer Maia,11.0,0.0,0.09090909090909091,0.21428571428571427,0.38521603331598125,0.1373999392035667,0.8554054054054054,0.13648648648648648,0.008108108108108109,4.523254635728037,0.5454545454545454,0.5714285714285714,0.5591036414565826,0.7993717701894822
Jeremy Horn,10.0,0.1,0.3,0.17647058823529413,0.41009463722397477,0.18433862433862433,0.5461538461538461,0.18461538461538463,0.2692307692307692,1.8158730158730159,0.5,0.32258064516129037,0.6112469437652812,0.5771428571428572
Jeremy Stephens,33.0,0.21212121212121213,0.0,0.38461538461538464,0.40915119363395225,0.18315708352956286,0.726904376012966,0.10048622366288493,0.17260940032414912,3.290662328209958,0.45454545454545453,0.6548672566371682,0.580861581920904,0.7843901185939975
Jessica Andrade,25.0,0.2,0.12,0.5492957746478874,0.5084297520661157,0.2517543225059683,0.687256176853056,0.18855656697009102,0.12418725617685306,6.875497359473342,0.6,0.704225352112676,0.5445800961894192,0.8946683064457788
Jessica Eye,15.0,0.0,0.0,0.4090909090909091,0.3809086737035337,0.13936693300553166,0.846987951807229,0.12409638554216867,0.02891566265060241,3.899815611555009,0.3333333333333333,0.5714285714285714,0.5544354838709677,0.7917178856791641
Ji Yeon Kim,10.0,0.1,0.0,0.0,0.3666987487969201,0.10535588442565187,0.910761154855643,0.08398950131233596,0.005249343832020997,5.384073291050035,0.3,0.5,0.5609616485403549,0.8551797040169133
Jim Miller,41.0,0.14634146341463414,0.2682926829268293,0.4270833333333333,0.4139705882352941,0.2196343708524211,0.6989342806394316,0.16074600355239788,0.14031971580817051,3.1313952990538167,0.6097560975609756,0.5,0.5901582931865106,0.7371665881748513
Jimi Manuwa,12.0,0.25,0.0,0.1875,0.5422138836772983,0.17292490118577078,0.6228373702422145,0.35986159169550175,0.01730103806228374,3.4861660079051386,0.5,0.7096774193548387,0.49165402124430957,0.7221343873517787
Jimmie Rivera,11.0,0.09090909090909091,0.0,0.27586206896551724,0.40350877192982454,0.07102894672828997,0.8786231884057971,0.09782608695652174,0.02355072463768116,4.093894429579178,0.6363636363636364,0.9259259259259259,0.6013412816691506,0.9391875456093408
Joanna Jedrzejczyk,15.0,0.13333333333333333,0.0,0.625,0.4813391877058178,0.0751641791044776,0.8158494868871151,0.1750285062713797,0.009122006841505131,6.304477611940298,0.6666666666666666,0.8014705882352942,0.6282786885245901,0.7880597014925373
Joanne Wood,16.0,0.0625,0.0625,0.5454545454545454,0.511358765537934,0.20263463773731114,0.7829002514668902,0.16848281642917015,0.04861693210393965,7.0728399845021315,0.5,0.59375,0.5192193968066233,0.8109259976753196
Joaquin Buckley,11.0,0.36363636363636365,0.0,0.36666666666666664,0.3317683881064163,0.0917110266159696,0.8702830188679245,0.0660377358490566,0.06367924528301887,3.96958174904943,0.6363636363636364,0.6521739130434783,0.578397212543554,0.9052471482889733
Joe Lauzon,27.0,0.18518518518518517,0.25925925925925924,0.4533333333333333,0.39672131147540984,0.2430952194663954,0.5388429752066116,0.16363636363636364,0.2975206611570248,3.173460605586417,0.5555555555555556,0.5476190476190477,0.5473186119873816,0.8201236209999218
Joe Riggs,12.0,0.08333333333333333,0.08333333333333333,0.6190476190476191,0.5076923076923077,0.331585518102372,0.37575757575757573,0.22424242424242424,0.4,2.7265917602996255,0.4166666666666667,0.72,0.5241635687732342,0.7463171036204743
Joe Stevenson,16.0,0.0625,0.1875,0.4626865671641791,0.41997264021887826,0.31895067355413753,0.46254071661237783,0.11400651465798045,0.4234527687296417,2.2303251291400787,0.5,0.41025641025641024,0.6036697247706422,0.7163982578750128
John Dodson,17.0,0.29411764705882354,0.0,0.2894736842105263,0.407244785949506,0.049658150413817916,0.8504043126684636,0.11320754716981132,0.03638814016172507,3.2515293270960774,0.5882352941176471,0.8222222222222222,0.6155988857938719,0.9173083843109032
John Howard,14.0,0.14285714285714285,0.0,0.49206349206349204,0.5075653370013755,0.26272418807561804,0.6016260162601627,0.2682926829268293,0.13008130081300814,2.373242850218129,0.5,0.537037037037037,0.5119926199261993,0.7008240426563257
John Lineker,16.0,0.375,0.0625,0.5833333333333334,0.4017501988862371,0.05867256637168142,0.8247524752475247,0.07722772277227723,0.09801980198019802,5.447787610619469,0.75,0.6779661016949152,0.561307901907357,0.8678761061946902
John Makdessi,20.0,0.15,0.0,0.0,0.49814126394052044,0.01572478198173453,0.932089552238806,0.04776119402985075,0.020149253731343283,5.520840486163565,0.55,0.8627450980392157,0.6804058338617629,0.9609283801414543
John Moraga,14.0,0.14285714285714285,0.21428571428571427,0.23333333333333334,0.43517587939698493,0.14555896623428063,0.5866050808314087,0.18937644341801385,0.22401847575057737,2.703237944350926,0.5714285714285714,0.4461538461538461,0.5644670050761421,0.680958510743638
Johnny Walker,11.0,0.45454545454545453,0.09090909090909091,1.0,0.5333333333333333,0.09295904279797514,0.66796875,0.09765625,0.234375,3.6447307869305106,0.6363636363636364,0.5294117647058824,0.5112994350282486,0.7653014265991717
Johny Hendricks,21.0,0.23809523809523808,0.0,0.5,0.456656346749226,0.3220157732923406,0.6836158192090396,0.23502824858757063,0.08135593220338982,3.817671434300227,0.6190476190476191,0.675,0.5338095238095237,0.9139152519716616
Jon Fitch,17.0,0.058823529411764705,0.17647058823529413,0.5684210526315789,0.5056374674761491,0.5253757999702336,0.31046312178387653,0.2058319039451115,0.483704974271012,2.911147492186337,0.8235294117647058,0.5714285714285714,0.5349740932642487,0.7704271468968596
Jon Jones,22.0,0.22727272727272727,0.2727272727272727,0.46808510638297873,0.5790805567271193,0.24410365421601374,0.6423889293517844,0.17771303714493808,0.1798980335032775,4.336471302763438,0.9545454545454546,0.9459459459459459,0.6472654290015052,0.9802611600364409
Jonathan Martinez,12.0,0.25,0.0,0.4166666666666667,0.49900332225913624,0.1567861913079215,0.7976031957390146,0.07856191744340879,0.12383488681757657,4.678927360526045,0.75,0.6944444444444444,0.5781569965870308,0.9004417959519162
Jorge Masvidal,22.0,0.22727272727272727,0.045454545454545456,0.53125,0.49471458773784355,0.1472925417186968,0.6905982905982906,0.17264957264957265,0.13675213675213677,4.069701441707345,0.5454545454545454,0.6967213114754098,0.5747994336951392,0.74287660347372
Jorge Rivera,15.0,0.3333333333333333,0.0,0.5,0.4967148488830486,0.33607148004035164,0.30158730158730157,0.4365079365079365,0.2619047619047619,3.372243839169909,0.5333333333333333,0.6428571428571428,0.5712098009188362,0.6940481337368497
Jose Aldo,20.0,0.2,0.0,0.5217391304347826,0.4507590502140911,0.12627595478763134,0.8955094991364422,0.04231433506044905,0.06217616580310881,3.5074441069561324,0.65,0.9052631578947369,0.5861661247413539,0.8765622665936365
Joseph Benavidez,21.0,0.23809523809523808,0.047619047619047616,0.3076923076923077,0.3688556822650413,0.17076047737996114,0.814498933901919,0.11833688699360341,0.06716417910447761,4.034138218151541,0.7142857142857143,0.6785714285714286,0.5707491082045184,0.9135442686650014
Josh Barnett,10.0,0.4,0.2,0.625,0.6153846153846154,0.3154362416107383,0.3392857142857143,0.4362244897959184,0.22448979591836735,4.385996734990024,0.7,0.5909090909090908,0.5056179775280899,0.6851079267186649
Josh Emmett,13.0,0.23076923076923078,0.0,0.3793103448275862,0.36413586413586413,0.07193374278801415,0.8353909465020576,0.05761316872427984,0.10699588477366255,4.1429369067560025,0.6923076923076923,0.4666666666666667,0.611266294227188,0.9553322166387493
Josh Koscheck,25.0,0.24,0.12,0.4819277108433735,0.3617920540997464,0.3856724330357143,0.4766355140186916,0.10514018691588785,0.4182242990654206,1.9921875,0.6,0.6428571428571428,0.6317260656883299,0.8978794642857143
Josh Neer,15.0,0.0,0.2,0.4166666666666667,0.4466477809254013,0.21827072682818405,0.4693446088794926,0.2938689217758985,0.23678646934460887,3.3207379417648366,0.4,0.421875,0.5769828926905132,0.6334741053567459
Joshua Burkman,18.0,0.05555555555555555,0.05555555555555555,0.37777777777777777,0.4485228290062668,0.2729300499643112,0.6487025948103793,0.2435129740518962,0.10778443113772455,2.8907922912205564,0.3333333333333333,0.75,0.5118043844856661,0.8255710206995004
Julian Erosa,13.0,0.07692307692307693,0.15384615384615385,0.48148148148148145,0.48563218390804597,0.14939253037348132,0.7899408284023669,0.16568047337278108,0.04437869822485207,6.245687715614219,0.46153846153846156,0.6153846153846154,0.48782287822878234,0.8528573571321434
Julianna Pena,10.0,0.2,0.2,0.5517241379310345,0.47863247863247865,0.31787010891488504,0.5357142857142857,0.16071428571428573,0.30357142857142855,3.356192012908431,0.7,0.23076923076923073,0.5077720207253886,0.6124781497915827
Junior Dos Santos,23.0,0.43478260869565216,0.0,0.5,0.47946389969736275,0.030699682882396596,0.8494138863841298,0.08476104598737602,0.06582506762849413,4.513865461169961,0.6521739130434783,0.8181818181818181,0.5622340425531915,0.838877268740301
Jussier Formiga,16.0,0.0,0.1875,0.3548387096774194,0.39599383667180277,0.2914785812989406,0.7159533073929961,0.11673151750972763,0.16731517509727625,1.586365730078305,0.5625,0.8709677419354839,0.6409168081494058,0.854721326577614
Justin Gaethje,12.0,0.5,0.0,0.25,0.602519244226732,0.03655761024182077,0.8664343786295006,0.1173054587688734,0.016260162601626018,7.357041251778093,0.6666666666666666,0.75,0.5373684210526316,0.9776671408250356
Kai Kara-France,11.0,0.18181818181818182,0.0,0.3333333333333333,0.3973349485160509,0.09364121605941053,0.8567073170731707,0.022865853658536585,0.12042682926829268,4.615920167092133,0.6363636363636364,0.88,0.6527570789865872,0.8521698770016245
Kamaru Usman,17.0,0.23529411764705882,0.058823529411764705,0.4573643410852713,0.5223179326546593,0.44817974020181744,0.5652173913043478,0.17616191904047976,0.25862068965517243,4.666332162568992,0.8823529411764706,0.972972972972973,0.5433333333333333,0.9736299269666053
Karl Roberson,10.0,0.0,0.2,0.4,0.5148514851485149,0.17465753424657532,0.5865384615384616,0.15865384615384615,0.2548076923076923,2.634971796937953,0.4,0.4285714285714286,0.5771670190274841,0.6379935535858179
Karo Parisyan,12.0,0.08333333333333333,0.08333333333333333,0.6623376623376623,0.40956826137689617,0.39720142383699525,0.43304843304843305,0.15954415954415954,0.4074074074074074,3.0416104087394134,0.6666666666666666,0.5833333333333333,0.5891677675033025,0.8087639621946728
Karolina Kowalkiewicz,16.0,0.0,0.0625,0.2631578947368421,0.434201266713582,0.11706888285120665,0.7706645056726094,0.19692058346839547,0.03241491085899514,5.96451973789356,0.5625,0.7413793103448276,0.5909572589191099,0.8415374780246124
Katlyn Chookagian,16.0,0.0,0.0,0.15384615384615385,0.3451945460591952,0.07147071839504351,0.8834296724470135,0.06069364161849711,0.055876685934489405,4.633426759109013,0.6875,0.5416666666666667,0.632878732030962,0.8496828440772975
Keita Nakamura,11.0,0.0,0.18181818181818182,0.5142857142857142,0.3569915254237288,0.15091140313692242,0.7922848664688428,0.10979228486646884,0.09792284866468842,2.2954641797371766,0.36363636363636365,0.6388888888888888,0.576394502829426,0.7865621025858415
Keith Jardine,13.0,0.15384615384615385,0.0,0.3333333333333333,0.3712905452035887,0.04076019004751188,0.8438661710037175,0.11338289962825279,0.04275092936802974,4.058514628657164,0.46153846153846156,0.6511627906976745,0.62557497700092,0.839834958739685
Kelvin Gastelum,20.0,0.15,0.1,0.3064516129032258,0.4155737704918033,0.1464896755162242,0.8431952662721893,0.10059171597633136,0.05621301775147929,3.6884955752212387,0.6,0.6282051282051282,0.5845881310894596,0.8628908554572271
Kendall Grove,13.0,0.15384615384615385,0.15384615384615385,0.625,0.44880546075085326,0.1493163665899553,0.3231939163498099,0.49049429657794674,0.18631178707224336,2.347366996074184,0.5384615384615384,0.5930232558139534,0.4765625,0.45336401786922975
Kennedy Nzechukwu,10.0,0.4,0.1,0.5,0.5079754601226993,0.21648194494100823,0.7004830917874396,0.15942028985507245,0.14009661835748793,4.5155523775473725,0.6,0.8103448275862069,0.5193508114856429,0.7845906328208796
Kenny Florian,17.0,0.11764705882352941,0.4117647058823529,0.32098765432098764,0.4,0.23867472019896963,0.48237885462555063,0.17841409691629956,0.3392070484581498,2.632794457274827,0.7058823529411765,0.5925925925925926,0.6399583766909469,0.7334340024871202
Ketlen Vieira,11.0,0.0,0.09090909090909091,0.4473684210526316,0.41252006420545745,0.3103380309451069,0.7645914396887159,0.17704280155642024,0.058365758754863814,3.181235833251207,0.7272727272727273,0.9285714285714286,0.5195652173913043,0.8295062580072928
Kevin Holland,19.0,0.2631578947368421,0.21052631578947367,0.42857142857142855,0.4986652429257875,0.12730252887917579,0.7773019271948608,0.10706638115631692,0.11563169164882227,4.481735872619419,0.631578947368421,0.5176470588235293,0.5142276422764227,0.6632063690290353
Kevin Lee,19.0,0.10526315789473684,0.21052631578947367,0.4339622641509434,0.42255639097744363,0.4125911708253359,0.5931198102016607,0.08659549228944247,0.3202846975088968,4.155086372360845,0.5789473684210527,0.75,0.5031806615776082,0.9257581573896353
Khabib Nurmagomedov,13.0,0.15384615384615385,0.38461538461538464,0.48031496062992124,0.48822714681440443,0.5513330101793504,0.4226950354609929,0.03829787234042553,0.5390070921985816,4.507998061076103,1.0,0.8461538461538461,0.6540229885057471,0.9852641783809986
Khalil Rountree Jr.,13.0,0.46153846153846156,0.0,0.0,0.4075382803297998,0.023463077482720987,0.861271676300578,0.06358381502890173,0.07514450867052024,3.775918515823936,0.6153846153846154,0.5862068965517242,0.5208333333333333,0.8101127682793743
Krzysztof Jotko,17.0,0.058823529411764705,0.0,0.3958333333333333,0.42524916943521596,0.2265818858560794,0.553125,0.2703125,0.1765625,3.0893300248138957,0.6470588235294118,0.8214285714285714,0.5727029438001784,0.780241935483871
Kurt Pellegrino,12.0,0.08333333333333333,0.3333333333333333,0.5454545454545454,0.43490701001430615,0.46914078257361835,0.4605263157894737,0.1118421052631579,0.4276315789473684,2.734973779749899,0.5833333333333334,0.6923076923076923,0.6319018404907976,0.8295011429339787
Kyle Noke,12.0,0.25,0.16666666666666666,0.55,0.5107296137339056,0.15953846153846152,0.7002801120448179,0.06162464985994398,0.23809523809523808,3.4430769230769234,0.5,0.6666666666666667,0.6227642276422765,0.772
Kyung Ho Kang,11.0,0.0,0.36363636363636365,0.5769230769230769,0.4971297359357061,0.3645326504481435,0.7136258660508084,0.03695150115473441,0.24942263279445728,3.53393085787452,0.7272727272727273,0.7,0.5944272445820433,0.8156209987195903
Lando Vannata,11.0,0.09090909090909091,0.09090909090909091,0.3157894736842105,0.4605026929982047,0.0655782686239539,0.8693957115009746,0.08576998050682261,0.04483430799220273,4.288654136369872,0.36363636363636365,0.6976744186046512,0.5297071129707114,0.8599259157634792
Lauren Murphy,14.0,0.14285714285714285,0.07142857142857142,0.25,0.3933333333333333,0.1821743388834476,0.7191283292978208,0.1513317191283293,0.12953995157384987,4.1234084231145935,0.5714285714285714,0.6956521739130435,0.5525437864887406,0.8434541299379693
Leon Edwards,15.0,0.2,0.06666666666666667,0.3384615384615385,0.5351796407185628,0.22641264904095387,0.7412587412587412,0.13986013986013987,0.11888111888111888,2.9004665629860034,0.8666666666666667,0.6914893617021276,0.5351796407185629,0.7650336962156558
